nohup: ignoring input
/home/alanwalker/Project/Data/WebServer1.py:55: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  timestamp = datetime.datetime.utcnow().isoformat()
Starting metrics logger for Web1 with full AI headers...
[2025-10-22T06:30:49.280481] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:33:52.763235] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:33:57.803056] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:34:02.826511] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:34:07.844713] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:12.861511] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:34:17.886432] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:22.902640] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:27.922822] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:32.940067] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:37.957355] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:42.973388] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:47.990720] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:34:53.014256] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:34:58.033477] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:03.049977] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:08.065576] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:13.083062] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:18.106154] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:35:23.129699] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:35:28.158064] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:35:33.181811] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:38.197955] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:43.223717] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:48.239616] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:53.265304] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:35:58.282282] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:36:03.306293] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:08.323454] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:13.341008] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:18.360377] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:23.377273] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:28.395403] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:33.412440] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:38.429447] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:43.449855] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:36:48.466531] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:36:53.484413] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:36:58.502723] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:37:03.528512] CPU=0.208, MEM=5468160.000, LATENCY=0.004, OVERALL=1780.070
[2025-10-22T07:37:08.554511] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:13.577454] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:18.594900] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:23.611928] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:28.638205] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:33.655679] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:38.673877] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:37:43.692368] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:37:48.710478] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:37:53.727412] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:37:58.747440] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:03.770083] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:08.803333] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:13.824065] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:18.844841] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:38:23.866481] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:28.891998] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:33.951360] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:38:38.981058] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:44.004092] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:49.028444] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:54.048560] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:38:59.075255] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:04.096717] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:09.127446] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:14.156019] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:39:19.186843] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:24.207514] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:29.267897] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:34.288196] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:39.316567] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:39:44.346722] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:49.369276] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:54.398745] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:39:59.427775] CPU=0.208, MEM=5468160.000, LATENCY=0.002, OVERALL=1780.070
[2025-10-22T07:40:04.494375] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:09.556716] CPU=0.208, MEM=5468160.000, LATENCY=0.005, OVERALL=1780.070
[2025-10-22T07:40:14.679244] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:19.726774] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:24.762750] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:29.811522] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:34.833048] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:40:39.891174] CPU=0.208, MEM=5160960.000, LATENCY=0.001, OVERALL=1680.070
[2025-10-22T07:40:44.917462] CPU=0.208, MEM=5160960.000, LATENCY=0.001, OVERALL=1680.070
[2025-10-22T07:40:49.960507] CPU=0.208, MEM=5160960.000, LATENCY=0.000, OVERALL=1680.069
[2025-10-22T07:40:54.999619] CPU=0.208, MEM=5160960.000, LATENCY=0.000, OVERALL=1680.069
[2025-10-22T07:41:00.021725] CPU=0.208, MEM=5160960.000, LATENCY=0.001, OVERALL=1680.070
[2025-10-22T07:41:05.168026] CPU=0.208, MEM=5160960.000, LATENCY=0.002, OVERALL=1680.070
[2025-10-22T07:41:10.216956] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:15.269787] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:20.313939] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:25.371969] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:30.401806] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:35.440027] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:40.462807] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:45.484866] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:50.533572] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:41:55.571590] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:00.604208] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:05.635325] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:10.662675] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:15.689895] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:20.757935] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:42:25.786092] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:30.835716] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:35.887926] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:40.925129] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:45.951000] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:51.003523] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:42:56.028547] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:01.050294] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:06.091008] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:11.119364] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:16.164154] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:43:21.186438] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:26.211157] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:31.247311] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:36.275730] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:41.321647] CPU=0.208, MEM=4898816.000, LATENCY=0.002, OVERALL=1594.736
[2025-10-22T07:43:46.356260] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:51.399882] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:43:56.439345] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:01.460053] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:44:06.495628] CPU=0.208, MEM=4898816.000, LATENCY=0.007, OVERALL=1594.737
[2025-10-22T07:44:11.578740] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:16.612938] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:21.638805] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:26.672450] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:44:31.717541] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:36.754074] CPU=0.208, MEM=4898816.000, LATENCY=0.002, OVERALL=1594.736
[2025-10-22T07:44:41.809547] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:46.828410] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:44:51.849355] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:44:56.870753] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:01.902377] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:06.932800] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:11.964860] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:45:16.985467] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:22.006872] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:27.045251] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:32.074759] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:37.109854] CPU=0.208, MEM=4898816.000, LATENCY=0.002, OVERALL=1594.736
[2025-10-22T07:45:42.146303] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:47.180141] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:45:52.212076] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:45:57.228453] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:46:02.246452] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:46:07.267072] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:12.287662] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:46:17.311519] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:22.333720] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:46:27.349980] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:32.371401] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:37.394696] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:42.445855] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:47.478159] CPU=0.208, MEM=4898816.000, LATENCY=0.002, OVERALL=1594.736
[2025-10-22T07:46:52.523869] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:46:57.554719] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:02.574234] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:07.593303] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:12.613317] CPU=0.208, MEM=4898816.000, LATENCY=0.000, OVERALL=1594.736
[2025-10-22T07:47:17.630654] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:22.655508] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:27.674695] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:32.694284] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:37.727933] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:42.750425] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:47.774990] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:52.796249] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:47:57.825185] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:02.858018] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:07.882058] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:12.910139] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:17.937280] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:22.958654] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:27.979847] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:33.010549] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:38.031885] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:43.071021] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:48.093637] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:53.113619] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:48:58.135031] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:03.158978] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:08.180759] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:13.204033] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:18.224042] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:23.247059] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:28.298996] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:33.317265] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:38.339650] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:43.362238] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:48.384326] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:53.406742] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:49:58.430662] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
[2025-10-22T07:50:03.456819] CPU=0.208, MEM=4898816.000, LATENCY=0.001, OVERALL=1594.736
