nohup: ignoring input
/home/alanwalker/Project/Data/WebServer2.py:55: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  timestamp = datetime.datetime.utcnow().isoformat()
Starting metrics logger for Web2 with full AI headers...
[2025-10-22T06:30:49.278981] CPU=0.134, MEM=4837376.000, LATENCY=0.002, OVERALL=1574.712
[2025-10-22T07:33:52.671606] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:57.705626] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:34:02.721931] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:07.744405] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:12.763690] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:17.781028] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:34:22.801653] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:34:27.820558] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:32.839584] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:34:37.856087] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:42.880311] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:47.896501] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:34:52.914095] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:34:57.937050] CPU=0.137, MEM=6377472.000, LATENCY=0.002, OVERALL=2076.046
[2025-10-22T07:35:02.959008] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:35:07.982102] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:12.998217] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:35:18.019267] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:23.046555] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:28.080376] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:33.104100] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:35:38.119848] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:43.136421] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:35:48.153388] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:35:53.169882] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:35:58.187820] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:03.205737] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:08.224212] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:13.241899] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:18.268130] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:23.285071] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:28.301452] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:33.324877] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:36:38.343009] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:36:43.360146] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:48.377036] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:36:53.395378] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:36:58.420563] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:03.450251] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:08.484415] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:13.501457] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:37:18.525111] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:23.541366] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:37:28.559599] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:37:33.575756] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:38.593269] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:43.628311] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:48.646042] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:37:53.664406] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:37:58.696731] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:03.719015] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:08.747972] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:13.770293] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:18.793459] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:23.824110] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:28.847170] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:33.877276] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:38.897028] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:43.914864] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:38:48.932767] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:38:53.948658] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:38:58.974279] CPU=0.137, MEM=6377472.000, LATENCY=0.002, OVERALL=2076.046
[2025-10-22T07:39:03.996179] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:09.032840] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:14.063989] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:19.086690] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:24.108109] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:29.130067] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:34.163697] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:39.194205] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:44.214809] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:49.236727] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:54.258590] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:39:59.289499] CPU=0.137, MEM=6377472.000, LATENCY=0.003, OVERALL=2076.046
[2025-10-22T07:40:04.352011] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:40:09.420750] CPU=0.137, MEM=6377472.000, LATENCY=0.002, OVERALL=2076.046
[2025-10-22T07:40:14.521108] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:40:19.631598] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:40:24.702633] CPU=0.137, MEM=5156864.000, LATENCY=0.001, OVERALL=1678.712
[2025-10-22T07:40:29.752175] CPU=0.137, MEM=5156864.000, LATENCY=0.001, OVERALL=1678.712
[2025-10-22T07:40:34.784298] CPU=0.137, MEM=5156864.000, LATENCY=0.002, OVERALL=1678.713
[2025-10-22T07:40:39.842687] CPU=0.137, MEM=5156864.000, LATENCY=0.001, OVERALL=1678.712
[2025-10-22T07:40:44.888353] CPU=0.137, MEM=5156864.000, LATENCY=0.003, OVERALL=1678.713
[2025-10-22T07:40:49.923711] CPU=0.137, MEM=5156864.000, LATENCY=0.001, OVERALL=1678.712
[2025-10-22T07:40:54.986950] CPU=0.137, MEM=4894720.000, LATENCY=0.000, OVERALL=1593.379
[2025-10-22T07:41:00.015550] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:05.144948] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:10.222109] CPU=0.137, MEM=4894720.000, LATENCY=0.003, OVERALL=1593.379
[2025-10-22T07:41:15.283995] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:20.317207] CPU=0.137, MEM=4894720.000, LATENCY=0.002, OVERALL=1593.379
[2025-10-22T07:41:25.370768] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:30.406369] CPU=0.137, MEM=4894720.000, LATENCY=0.002, OVERALL=1593.379
[2025-10-22T07:41:35.440060] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:40.462277] CPU=0.137, MEM=4894720.000, LATENCY=0.004, OVERALL=1593.380
[2025-10-22T07:41:45.486408] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:50.528424] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:41:55.571764] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:42:00.606943] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:42:05.640866] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:42:10.665539] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
[2025-10-22T07:42:15.690988] CPU=0.137, MEM=4894720.000, LATENCY=0.001, OVERALL=1593.379
